date,id,name,y_items,y_actual_cost,total_list_size
2019-01-01,P84022,"KINGSWAY MEDICAL PRACTICE",276,904.8,6040
2019-01-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",682,2384.84,14028
2019-01-01,P84066,"DAVID MEDICAL CENTRE",217,967.84,4451
2019-01-01,P84070,"NEWTON HEATH MEDICAL CENTRE",334,1091.82,6744
2019-01-01,P84679,"WILLOWBANK SURGERY",90,259.93,1780
2019-01-01,P84041,"CORNERSTONE FAMILY PRACTICE",360,2516.04,7065
2019-01-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",719,4126.48,14059
2019-01-01,P84689,"LONGSIGHT MEDICAL PRACTICE",244,807.22,4754
2019-01-01,P84004,"FIVE OAKS FAMILIY PRACTICE",473,1786.72,9215
2019-01-01,P84052,"WEST GORTON MEDICAL PRACTICE",358,1283.17,6921
2019-01-01,P84645,"PARK VIEW MEDICAL CENTRE",336,1448.91,6339
2019-01-01,P84056,"PRINCESS ROAD SURGERY",272,1022.79,5120
2019-01-01,P84051,"EASTLANDS MEDICAL CENTRE",281,990.25,5246
2019-01-01,P84611,"DR CHIU, KOH AND GAN",345,1057.46,6343
2019-01-01,P84020,"PEEL HALL MEDICAL CENTRE",500,2820.28,9184
2019-01-01,P84065,"THE SINGH MEDICAL PRACTICE",212,586.98,3851
2019-01-01,P84644,"PARKSIDE SURGERY",279,1058.19,5054
2019-01-01,P84071,"WILBRAHAM SURGERY",247,917.74,4412
2019-01-01,P84061,"BROOKLANDS MEDICAL PRACTICE",338,2123.65,5973
2019-01-01,P84019,"VALENTINE MEDICAL CENTRE",632,2874.91,11043
2019-01-01,P84040,"CONRAN MEDICAL CENTRE",388,1215.49,6676
2019-01-01,P84637,"DR KHAN'S PRACTICE",166,489.89,2803
2019-01-01,Y02325,"CHARLESTOWN MD",241,785.32,4069
2019-01-01,P84043,"CORNISHWAY GROUP PRACTICE",552,4357.93,9313
2019-01-01,P84067,"HAZELDENE MEDICAL CENTRE",403,1928.07,6783
2019-01-01,P84032,"DRS HANIF & BANNURU",379,1206.35,6269
2019-01-01,P84672,"WOODLANDS MEDICAL PRACTICE",200,538.39,3226
2019-01-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",255,836.1,4033
2019-01-01,P84012,"NORTHENDEN GROUP PRACTICE",652,2641.48,10087
2019-01-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",434,2101.08,6683
2019-01-01,P84021,"THE MAPLES MEDICAL CENTRE",557,2416,8559
2019-01-01,P84048,"TREGENNA GROUP PRACTICE",454,1604.51,6540
2019-01-01,P84663,"THE NEVILLE FAMILY CENTRE",303,918.94,4329
2019-01-01,P84055,"MERSEYBANK SURGERY",193,634.43,2724
2019-01-01,P84059,"LIME SQUARE MEDICAL CENTRE",441,2877.09,6065
2019-01-01,P84690,"DAM HEAD MEDICAL CENTRE",205,863.51,2790
2019-01-01,P84028,"GORTON MEDICAL CENTRE",620,2072.08,8405
2019-01-01,P84045,"THE PARK MEDICAL CENTRE",395,1646.27,5243
2019-01-01,P84025,"ST GEORGE'S MEDICAL CENTRE",546,2138.12,7012
2019-01-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",347,1314.05,4387
2019-01-01,P84033,"BEACON MEDICAL CENTRE",347,1656.21,4054
2019-01-01,P84049,"THE AVENUE MEDICAL CENTRE",911,3767.02,10386
2019-01-01,P84029,"BENCHILL MEDICAL PRACTICE",862,3143.73,9657
2019-01-01,P84024,"BOWLAND MEDICAL PRACTICE",725,2085.52,7794
2019-01-01,Y02849,"CITY HEALTH CENTRE",1279,3616.8,13153
2019-01-01,P84014,"RK MEDICAL PRACTICE",472,1735.66,4851
2019-01-01,Y01695,"MP VICTORIA MILL",269,750.67,2631
2019-01-01,Y02890,"HAWTHORN MC",549,1745.74,5156
2019-02-01,P84005,"THE VALLANCE CENTRE",142,416.49,9855
2019-02-01,P84630,"THE ARCH MEDICAL PRACTICE",284,1100.02,19006
2019-02-01,P84665,"AL-SHIFA MEDICAL CENTRE",55,116.81,2776
2019-02-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",539,2218.46,24143
2019-02-01,P84683,"THE DOC'S SURGERY",176,954.45,7758
2019-02-01,P84669,"CORNBROOK MEDICAL PRACTICE",320,1735.45,12965
2019-02-01,P84631,"ARTANE MEDICAL CENTRE",35,346.06,1408
2019-02-01,P84068,"CHORLTON FAMILY PRACTICE",400,1971.18,15804
2019-02-01,P84635,"THE WHITSWOOD PRACTICE",102,325.53,4011
2019-02-01,Y02520,"SIMPSON MEDICAL PRACTICE",150,741.78,5653
2019-02-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",165,1224.19,6211
2019-02-01,P84009,"AILSA CRAIG MEDICAL CENTRE",298,1309.72,10828
2019-02-01,P84682,"BURNAGE HEALTHCARE PRACTICE",66,182.97,2383
2019-02-01,P84616,"MANCHESTER MEDICAL",214,1523.28,7517
2019-02-01,P84018,"MAULDETH MEDICAL CENTRE",181,830.7,6223
2019-02-01,P84022,"KINGSWAY MEDICAL PRACTICE",180,608.84,6038
2019-02-01,P84039,"THE RANGE MEDICAL CENTRE",235,2422.99,7862
2019-02-01,P84650,"THE ALEXANDRA PRACTICE",177,779.6,5920
2019-02-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",230,1246.66,7453
2019-02-01,P84034,"BARLOW MEDICAL CENTRE",481,2214.71,15387
2019-02-01,Y02960,"NEW BANK HEALTH",194,637.7,6028
2019-02-01,P84037,"DR CUNNINGHAM & PARTNERS",235,1058.53,6920
2019-02-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",339,1649.3,9906
2019-02-01,P84023,"SURREY LODGE PRACTICE",288,1107.36,8397
2019-02-01,P84053,"ASHCROFT SURGERY",285,1363.37,8071
2019-02-01,P84035,"BODEY MEDICAL CENTRE",587,2032.6,16604
2019-02-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",425,2454.31,12017
2019-02-01,P84017,"LADYBARN GROUP PRACTICE",384,1569.28,10790
2019-02-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",260,1376.41,7288
2019-02-01,P84689,"LONGSIGHT MEDICAL PRACTICE",170,632.3,4740
2019-02-01,P84626,"WILMSLOW ROAD SURGERY",179,752.1,4962
2019-02-01,P84027,"WEST POINT MEDICAL CENTRE",269,1449.57,7369
2019-02-01,P84640,"QUEENS MEDICAL CENTRE",148,613.59,4015
2019-02-01,P84611,"DR CHIU, KOH AND GAN",234,684.45,6325
2019-02-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",394,2127.39,10566
2019-02-01,P84050,"MOUNT ROAD SURGERY",300,1256.69,8018
2019-02-01,P84010,"THE BORCHARDT MEDICAL CENTRE",392,1577.43,10444
2019-02-01,P84679,"WILLOWBANK SURGERY",68,160.13,1802
2019-02-01,P84004,"FIVE OAKS FAMILIY PRACTICE",352,1383.64,9224
2019-02-01,P84041,"CORNERSTONE FAMILY PRACTICE",271,1235.26,7080
2019-02-01,P84605,"FERNCLOUGH SURGERY",79,306.34,1989
2019-02-01,P84639,"FALLOWFIELD MEDICAL CENTRE",96,296.14,2351
2019-02-01,P84074,"WELLFIELD MEDICAL CENTRE",421,3518.42,10241
2019-02-01,P84684,"JOLLY MEDICAL CENTRE",170,639.15,4111
2019-02-01,P84038,"ASHVILLE SURGERY",401,2234.87,9673
2019-02-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",582,2725.36,14017
2019-02-01,P84071,"WILBRAHAM SURGERY",188,718.73,4418
2019-02-01,P84065,"THE SINGH MEDICAL PRACTICE",172,626.88,3847
2019-02-01,P84070,"NEWTON HEATH MEDICAL CENTRE",302,992.23,6754
2019-02-01,P84066,"DAVID MEDICAL CENTRE",200,1019.03,4466
2019-02-01,P84056,"PRINCESS ROAD SURGERY",231,1446.37,5128
2019-02-01,P84051,"EASTLANDS MEDICAL CENTRE",237,854.26,5255
2019-02-01,P84062,"BROOKDALE SURGERY",105,578.14,2321
2019-02-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",648,3786.88,14138
2019-02-01,P84644,"PARKSIDE SURGERY",235,897.79,5099
2019-02-01,P84645,"PARK VIEW MEDICAL CENTRE",296,1552.3,6349
2019-02-01,P84020,"PEEL HALL MEDICAL CENTRE",433,2216.48,9203
2019-02-01,P84016,"LEVENSHULME MEDICAL PRACTICE",382,1543.21,7920
2019-02-01,P84021,"THE MAPLES MEDICAL CENTRE",415,1168.91,8588
2019-02-01,P84052,"WEST GORTON MEDICAL PRACTICE",339,1413.66,6939
2019-02-01,P84019,"VALENTINE MEDICAL CENTRE",547,2135.7,11059
2019-02-01,P84043,"CORNISHWAY GROUP PRACTICE",468,3224.58,9335
2019-02-01,P84061,"BROOKLANDS MEDICAL PRACTICE",314,1634.25,5971
2019-02-01,P84067,"HAZELDENE MEDICAL CENTRE",360,1401.22,6799
2019-02-01,Y02325,"CHARLESTOWN MD",217,754.26,4068
2019-02-01,P84012,"NORTHENDEN GROUP PRACTICE",538,2264.94,10051
2019-02-01,P84032,"DRS HANIF & BANNURU",344,1143.91,6301
2019-02-01,P84663,"THE NEVILLE FAMILY CENTRE",242,731.7,4399
2019-02-01,P84040,"CONRAN MEDICAL CENTRE",374,1649.16,6715
2019-02-01,P84637,"DR KHAN'S PRACTICE",159,505.49,2796
2019-02-01,P84672,"WOODLANDS MEDICAL PRACTICE",184,593.81,3233
2019-02-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",384,1428.15,6684
2019-02-01,P84059,"LIME SQUARE MEDICAL CENTRE",356,2128.55,6079
2019-02-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",239,921.21,4059
2019-02-01,P84048,"TREGENNA GROUP PRACTICE",400,1374.09,6520
2019-02-01,P84025,"ST GEORGE'S MEDICAL CENTRE",464,2408.48,7041
2019-02-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",291,1184.83,4382
2019-02-01,Y01695,"MP VICTORIA MILL",176,610.13,2649
2019-02-01,P84028,"GORTON MEDICAL CENTRE",582,2113.21,8462
2019-02-01,P84690,"DAM HEAD MEDICAL CENTRE",193,750.24,2780
2019-02-01,P84045,"THE PARK MEDICAL CENTRE",370,1410.91,5252
2019-02-01,P84029,"BENCHILL MEDICAL PRACTICE",683,2330.89,9653
2019-02-01,P84049,"THE AVENUE MEDICAL CENTRE",773,3489.29,10425
2019-02-01,P84024,"BOWLAND MEDICAL PRACTICE",605,1862.9,7777
2019-02-01,P84014,"RK MEDICAL PRACTICE",379,1839.54,4856
2019-02-01,P84055,"MERSEYBANK SURGERY",217,949.54,2726
2019-02-01,P84033,"BEACON MEDICAL CENTRE",335,1041.98,4080
2019-02-01,Y02849,"CITY HEALTH CENTRE",1103,3280.75,13086
2019-02-01,Y02890,"HAWTHORN MC",521,2258.27,5183
2019-03-01,P84005,"THE VALLANCE CENTRE",121,371.76,9846
2019-03-01,P84630,"THE ARCH MEDICAL PRACTICE",303,1685.07,19094
2019-03-01,P84683,"THE DOC'S SURGERY",145,1215.29,7785
2019-03-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",505,1973.84,24142
2019-03-01,P84616,"MANCHESTER MEDICAL",170,1444.93,7564
2019-03-01,P84631,"ARTANE MEDICAL CENTRE",31,264.17,1356
2019-03-01,P84665,"AL-SHIFA MEDICAL CENTRE",66,233.56,2794
2019-03-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",180,586.99,7521
2019-03-01,P84635,"THE WHITSWOOD PRACTICE",101,335.19,4042
2019-03-01,Y02520,"SIMPSON MEDICAL PRACTICE",148,766.85,5646
2019-03-01,P84068,"CHORLTON FAMILY PRACTICE",429,1845.01,15792
2019-03-01,P84009,"AILSA CRAIG MEDICAL CENTRE",297,1819.17,10829
2019-03-01,P84669,"CORNBROOK MEDICAL PRACTICE",359,1797.6,13084
2019-03-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",178,696.17,6288
2019-03-01,P84023,"SURREY LODGE PRACTICE",244,980.15,8431
2019-03-01,P84018,"MAULDETH MEDICAL CENTRE",181,691.23,6204
2019-03-01,P84039,"THE RANGE MEDICAL CENTRE",233,2011.35,7833
2019-03-01,Y02960,"NEW BANK HEALTH",182,769.5,6064
2019-03-01,P84639,"FALLOWFIELD MEDICAL CENTRE",72,227.65,2396
2019-03-01,P84062,"BROOKDALE SURGERY",71,409.16,2338
2019-03-01,P84682,"BURNAGE HEALTHCARE PRACTICE",74,699.86,2390
2019-03-01,P84017,"LADYBARN GROUP PRACTICE",338,1237.39,10793
2019-03-01,P84050,"MOUNT ROAD SURGERY",256,1420.3,8003
2019-03-01,P84650,"THE ALEXANDRA PRACTICE",192,1225.7,5929
2019-03-01,P84626,"WILMSLOW ROAD SURGERY",162,827.11,4919
2019-03-01,P84640,"QUEENS MEDICAL CENTRE",134,503.06,4057
2019-03-01,P84034,"BARLOW MEDICAL CENTRE",515,3345.04,15478
2019-03-01,P84605,"FERNCLOUGH SURGERY",66,215.01,1971
2019-03-01,P84037,"DR CUNNINGHAM & PARTNERS",233,663.95,6897
2019-03-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",412,2280.87,11984
2019-03-01,P84035,"BODEY MEDICAL CENTRE",571,2607.3,16600
2019-03-01,P84027,"WEST POINT MEDICAL CENTRE",259,1087.6,7368
2019-03-01,P84074,"WELLFIELD MEDICAL CENTRE",367,3747.19,10264
2019-03-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",379,1907,10596
2019-03-01,P84053,"ASHCROFT SURGERY",289,1306.53,8074
2019-03-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",377,1923.11,9964
2019-03-01,P84038,"ASHVILLE SURGERY",370,1896.8,9690
2019-03-01,P84056,"PRINCESS ROAD SURGERY",195,941.43,5099
2019-03-01,P84689,"LONGSIGHT MEDICAL PRACTICE",182,653.54,4739
2019-03-01,P84611,"DR CHIU, KOH AND GAN",255,901.87,6331
2019-03-01,P84010,"THE BORCHARDT MEDICAL CENTRE",424,1991.34,10467
2019-03-01,P84016,"LEVENSHULME MEDICAL PRACTICE",322,1301.67,7923
2019-03-01,P84051,"EASTLANDS MEDICAL CENTRE",214,939.36,5253
2019-03-01,P84066,"DAVID MEDICAL CENTRE",182,755.77,4465
2019-03-01,P84679,"WILLOWBANK SURGERY",74,206.54,1796
2019-03-01,P84022,"KINGSWAY MEDICAL PRACTICE",249,1350.55,6036
2019-03-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",303,1485.31,7275
2019-03-01,P84070,"NEWTON HEATH MEDICAL CENTRE",283,916.37,6756
2019-03-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",591,2338.84,14025
2019-03-01,P84004,"FIVE OAKS FAMILIY PRACTICE",391,1463.21,9215
2019-03-01,P84020,"PEEL HALL MEDICAL CENTRE",406,2333.94,9223
2019-03-01,P84041,"CORNERSTONE FAMILY PRACTICE",319,1941.14,7047
2019-03-01,P84672,"WOODLANDS MEDICAL PRACTICE",146,522.28,3219
2019-03-01,P84684,"JOLLY MEDICAL CENTRE",189,981.44,4161
2019-03-01,P84644,"PARKSIDE SURGERY",235,1029.42,5168
2019-03-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",648,3763.7,14144
2019-03-01,P84645,"PARK VIEW MEDICAL CENTRE",295,2338.25,6369
2019-03-01,P84052,"WEST GORTON MEDICAL PRACTICE",324,1228.3,6963
2019-03-01,P84065,"THE SINGH MEDICAL PRACTICE",180,663.5,3847
2019-03-01,P84040,"CONRAN MEDICAL CENTRE",327,1330.16,6788
2019-03-01,P84071,"WILBRAHAM SURGERY",214,737.06,4425
2019-03-01,P84637,"DR KHAN'S PRACTICE",137,388.14,2798
2019-03-01,P84061,"BROOKLANDS MEDICAL PRACTICE",296,1931.32,6020
2019-03-01,P84043,"CORNISHWAY GROUP PRACTICE",472,3121.53,9375
2019-03-01,P84019,"VALENTINE MEDICAL CENTRE",571,2702.63,11029
2019-03-01,P84032,"DRS HANIF & BANNURU",331,1533.25,6307
2019-03-01,P84663,"THE NEVILLE FAMILY CENTRE",233,795.74,4426
2019-03-01,P84012,"NORTHENDEN GROUP PRACTICE",529,2364.12,10045
2019-03-01,P84021,"THE MAPLES MEDICAL CENTRE",457,2008.95,8641
2019-03-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",224,1126.31,4087
2019-03-01,P84067,"HAZELDENE MEDICAL CENTRE",375,1206.27,6793
2019-03-01,P84025,"ST GEORGE'S MEDICAL CENTRE",391,1372.88,7077
2019-03-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",391,2061.67,6717
2019-03-01,P84059,"LIME SQUARE MEDICAL CENTRE",357,2143.89,6099
2019-03-01,Y02325,"CHARLESTOWN MD",243,1074.52,4089
2019-03-01,P84029,"BENCHILL MEDICAL PRACTICE",601,2423.23,9659
2019-03-01,P84048,"TREGENNA GROUP PRACTICE",409,1704.21,6532
2019-03-01,P84028,"GORTON MEDICAL CENTRE",532,2169.97,8488
2019-03-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",279,1544.82,4380
2019-03-01,P84690,"DAM HEAD MEDICAL CENTRE",179,480.08,2786
2019-03-01,P84045,"THE PARK MEDICAL CENTRE",344,1282.48,5244
2019-03-01,P84055,"MERSEYBANK SURGERY",189,778.43,2726
2019-03-01,P84024,"BOWLAND MEDICAL PRACTICE",552,1801.95,7789
2019-03-01,P84049,"THE AVENUE MEDICAL CENTRE",741,4520.68,10452
2019-03-01,Y01695,"MP VICTORIA MILL",199,674.47,2656
2019-03-01,P84033,"BEACON MEDICAL CENTRE",324,1557.75,4080
2019-03-01,Y02849,"CITY HEALTH CENTRE",1126,3229.58,13202
2019-03-01,P84014,"RK MEDICAL PRACTICE",453,1972.6,4862
2019-03-01,Y02890,"HAWTHORN MC",556,2090.07,5226
2019-04-01,P84005,"THE VALLANCE CENTRE",104,274.93,9777
2019-04-01,P84631,"ARTANE MEDICAL CENTRE",19,223.52,1259
2019-04-01,P84630,"THE ARCH MEDICAL PRACTICE",301,1362.89,19093
2019-04-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",477,2140.45,24116
2019-04-01,P84683,"THE DOC'S SURGERY",161,1326.57,7785
2019-04-01,P84616,"MANCHESTER MEDICAL",166,1622.63,7632
2019-04-01,P84639,"FALLOWFIELD MEDICAL CENTRE",54,158.55,2416
2019-04-01,P84023,"SURREY LODGE PRACTICE",195,693.73,8442
2019-04-01,Y02520,"SIMPSON MEDICAL PRACTICE",132,556.16,5642
2019-04-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",150,766.8,6327
2019-04-01,P84068,"CHORLTON FAMILY PRACTICE",381,2024.54,15830
2019-04-01,P84665,"AL-SHIFA MEDICAL CENTRE",67,578.07,2783
2019-04-01,P84669,"CORNBROOK MEDICAL PRACTICE",344,1707.16,13149
2019-04-01,P84635,"THE WHITSWOOD PRACTICE",106,417.02,4050
2019-04-01,P84009,"AILSA CRAIG MEDICAL CENTRE",287,1579.69,10827
2019-04-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",200,1282.77,7525
2019-04-01,P84018,"MAULDETH MEDICAL CENTRE",165,831.09,6151
2019-04-01,Y02960,"NEW BANK HEALTH",164,687.75,6087
2019-04-01,P84039,"THE RANGE MEDICAL CENTRE",222,921.82,7815
2019-04-01,P84626,"WILMSLOW ROAD SURGERY",143,654.59,4925
2019-04-01,P84050,"MOUNT ROAD SURGERY",233,1022.97,8012
2019-04-01,P84035,"BODEY MEDICAL CENTRE",502,1959.25,16614
2019-04-01,P84682,"BURNAGE HEALTHCARE PRACTICE",74,529.58,2405
2019-04-01,P84611,"DR CHIU, KOH AND GAN",197,812.06,6333
2019-04-01,P84017,"LADYBARN GROUP PRACTICE",337,1411.84,10818
2019-04-01,P84034,"BARLOW MEDICAL CENTRE",486,2090.97,15548
2019-04-01,P84037,"DR CUNNINGHAM & PARTNERS",221,1000.45,6909
2019-04-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",233,904.02,7250
2019-04-01,P84066,"DAVID MEDICAL CENTRE",144,530.75,4476
2019-04-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",325,1299.58,10025
2019-04-01,P84650,"THE ALEXANDRA PRACTICE",193,756.06,5910
2019-04-01,P84038,"ASHVILLE SURGERY",320,1471.38,9718
2019-04-01,P84074,"WELLFIELD MEDICAL CENTRE",341,2079.78,10251
2019-04-01,P84027,"WEST POINT MEDICAL CENTRE",247,1324.98,7370
2019-04-01,P84679,"WILLOWBANK SURGERY",61,177.99,1796
2019-04-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",364,2500.2,10623
2019-04-01,P84022,"KINGSWAY MEDICAL PRACTICE",209,928.46,6031
2019-04-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",417,2237.67,11977
2019-04-01,P84053,"ASHCROFT SURGERY",283,2077.95,8071
2019-04-01,P84004,"FIVE OAKS FAMILIY PRACTICE",323,1282.53,9202
2019-04-01,P84689,"LONGSIGHT MEDICAL PRACTICE",171,503.67,4742
2019-04-01,P84056,"PRINCESS ROAD SURGERY",184,1036.93,5057
2019-04-01,P84010,"THE BORCHARDT MEDICAL CENTRE",385,1903.01,10501
2019-04-01,P84640,"QUEENS MEDICAL CENTRE",151,662.47,4116
2019-04-01,P84645,"PARK VIEW MEDICAL CENTRE",235,1033.56,6395
2019-04-01,P84043,"CORNISHWAY GROUP PRACTICE",355,1993.53,9382
2019-04-01,P84071,"WILBRAHAM SURGERY",169,577.16,4413
2019-04-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",538,2525.73,13992
2019-04-01,P84684,"JOLLY MEDICAL CENTRE",164,908.85,4252
2019-04-01,P84062,"BROOKDALE SURGERY",92,619.04,2350
2019-04-01,P84051,"EASTLANDS MEDICAL CENTRE",209,760.31,5241
2019-04-01,P84020,"PEEL HALL MEDICAL CENTRE",371,1959.47,9213
2019-04-01,P84070,"NEWTON HEATH MEDICAL CENTRE",275,1585.56,6804
2019-04-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",572,3957.73,14048
2019-04-01,P84041,"CORNERSTONE FAMILY PRACTICE",294,1958.82,7109
2019-04-01,P84605,"FERNCLOUGH SURGERY",82,252.33,1959
2019-04-01,P84016,"LEVENSHULME MEDICAL PRACTICE",337,1426.62,7950
2019-04-01,P84032,"DRS HANIF & BANNURU",270,900.81,6342
2019-04-01,P84067,"HAZELDENE MEDICAL CENTRE",299,977.01,6806
2019-04-01,Y02325,"CHARLESTOWN MD",180,1216.47,4094
2019-04-01,P84040,"CONRAN MEDICAL CENTRE",303,1085.84,6823
2019-04-01,P84012,"NORTHENDEN GROUP PRACTICE",454,2703.36,10036
2019-04-01,P84052,"WEST GORTON MEDICAL PRACTICE",319,1404.61,7002
2019-04-01,P84019,"VALENTINE MEDICAL CENTRE",506,2450.55,11013
2019-04-01,P84065,"THE SINGH MEDICAL PRACTICE",177,626.85,3843
2019-04-01,P84690,"DAM HEAD MEDICAL CENTRE",129,280.2,2795
2019-04-01,P84021,"THE MAPLES MEDICAL CENTRE",400,2098.31,8657
2019-04-01,P84644,"PARKSIDE SURGERY",246,1089.12,5217
2019-04-01,P84663,"THE NEVILLE FAMILY CENTRE",214,882.98,4452
2019-04-01,P84061,"BROOKLANDS MEDICAL PRACTICE",295,1856.62,6026
2019-04-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",202,973.13,4119
2019-04-01,Y01695,"MP VICTORIA MILL",131,432.56,2661
2019-04-01,P84637,"DR KHAN'S PRACTICE",138,423,2801
2019-04-01,P84672,"WOODLANDS MEDICAL PRACTICE",159,555.71,3217
2019-04-01,P84059,"LIME SQUARE MEDICAL CENTRE",311,2205.64,6114
2019-04-01,P84025,"ST GEORGE'S MEDICAL CENTRE",362,1662.24,7071
2019-04-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",374,2006.86,6704
2019-04-01,P84048,"TREGENNA GROUP PRACTICE",383,1425.29,6560
2019-04-01,P84045,"THE PARK MEDICAL CENTRE",308,1714.17,5267
2019-04-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",257,1303.68,4390
2019-04-01,P84028,"GORTON MEDICAL CENTRE",521,2231.37,8491
2019-04-01,P84055,"MERSEYBANK SURGERY",168,842.53,2722
2019-04-01,P84049,"THE AVENUE MEDICAL CENTRE",670,2523.74,10445
2019-04-01,P84024,"BOWLAND MEDICAL PRACTICE",526,1582.09,7787
2019-04-01,P84033,"BEACON MEDICAL CENTRE",282,1212.5,4094
2019-04-01,P84029,"BENCHILL MEDICAL PRACTICE",667,2809.16,9671
2019-04-01,P84014,"RK MEDICAL PRACTICE",360,1464.83,4865
2019-04-01,Y02849,"CITY HEALTH CENTRE",1143,3469.55,13295
2019-04-01,Y02890,"HAWTHORN MC",469,1885.36,5228
2019-05-01,P84005,"THE VALLANCE CENTRE",114,752.56,9573
2019-05-01,P84631,"ARTANE MEDICAL CENTRE",17,216.74,1191
2019-05-01,P84630,"THE ARCH MEDICAL PRACTICE",289,1254.4,19041
2019-05-01,P84616,"MANCHESTER MEDICAL",124,610.47,7586
2019-05-01,P84683,"THE DOC'S SURGERY",140,1344.44,7787
2019-05-01,P84665,"AL-SHIFA MEDICAL CENTRE",52,128.56,2780
2019-05-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",477,1880.03,24072
2019-05-01,Y02520,"SIMPSON MEDICAL PRACTICE",128,470.8,5657
2019-05-01,P84009,"AILSA CRAIG MEDICAL CENTRE",262,1404.55,10817
2019-05-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",182,803.9,7494
2019-05-01,Y02960,"NEW BANK HEALTH",148,756.1,6082
2019-05-01,P84023,"SURREY LODGE PRACTICE",209,1271.28,8410
2019-05-01,P84068,"CHORLTON FAMILY PRACTICE",396,1675.67,15850
2019-05-01,P84669,"CORNBROOK MEDICAL PRACTICE",335,1817.3,13086
2019-05-01,P84640,"QUEENS MEDICAL CENTRE",109,523.54,4157
2019-05-01,P84062,"BROOKDALE SURGERY",62,374.48,2353
2019-05-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",170,1208.98,6374
2019-05-01,P84039,"THE RANGE MEDICAL CENTRE",213,895.58,7811
2019-05-01,P84635,"THE WHITSWOOD PRACTICE",114,436.91,4081
2019-05-01,P84682,"BURNAGE HEALTHCARE PRACTICE",68,448.22,2415
2019-05-01,P84650,"THE ALEXANDRA PRACTICE",169,631.9,5913
2019-05-01,P84626,"WILMSLOW ROAD SURGERY",144,734.62,4913
2019-05-01,P84018,"MAULDETH MEDICAL CENTRE",182,847.47,6085
2019-05-01,P84050,"MOUNT ROAD SURGERY",242,1149.12,7994
2019-05-01,P84639,"FALLOWFIELD MEDICAL CENTRE",74,180.95,2441
2019-05-01,P84074,"WELLFIELD MEDICAL CENTRE",317,2393.24,10268
2019-05-01,P84034,"BARLOW MEDICAL CENTRE",499,4891.96,15642
2019-05-01,P84679,"WILLOWBANK SURGERY",58,220.91,1788
2019-05-01,P84017,"LADYBARN GROUP PRACTICE",355,1273.18,10828
2019-05-01,P84035,"BODEY MEDICAL CENTRE",552,2523.33,16555
2019-05-01,P84037,"DR CUNNINGHAM & PARTNERS",236,2405.49,6901
2019-05-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",365,2048.28,10638
2019-05-01,P84066,"DAVID MEDICAL CENTRE",154,552.01,4487
2019-05-01,P84022,"KINGSWAY MEDICAL PRACTICE",211,1212.58,6018
2019-05-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",255,1284.6,7231
2019-05-01,P84038,"ASHVILLE SURGERY",344,2238.89,9730
